Zip;City;latitude;longitude;Country
29150;st coulitz;48.182218707;-4.066884824;France
29120;st jean trolimon;47.868494618;-4.309163849;France
29410;st thegonnec loc eguiner;48.502271639;-3.940488625;France
29410;st thegonnec loc eguiner;48.502271639;-3.940488625;France
29800;st thonan;48.47710363;-4.322689802;France
29250;santec;48.699878192;-4.031586179;France
29560;telgruc sur mer;48.233487792;-4.357264699;France
29140;tourch;48.027114963;-3.823394056;France
29800;tremaouezan;48.508702664;-4.255796471;France
29560;argol;48.249860637;-4.299018623;France
29380;bannalec;47.935239103;-3.695213554;France
29690;berrien;48.403021944;-3.765705405;France
29820;bohars;48.431361752;-4.521861946;France
29890;plouneour brignogan plages;48.652661473;-4.330032275;France
29150;cast;48.148889351;-4.11886839;France
29770;cleden cap sizun;48.054008985;-4.656158694;France
29360;clohars carnoet;47.79449354;-3.566706716;France
29450;commana;48.410384523;-3.969678094;France
29900;concarneau;47.896434353;-3.907154683;France
29460;dirinon;48.400850205;-4.269210901;France
29100;douarnenez;48.080138679;-4.328017277;France
29500;ergue gaberic;48.012204176;-4.00787791;France
29650;guerlesquin;48.53185947;-3.587714315;France
29730;guilvinec;47.800365354;-4.285924684;France
29620;guimaec;48.679210433;-3.706023519;France
29490;guipavas;48.430681972;-4.3964399830000005;France
29670;henvic;48.632652469;-3.931407953;France
29100;kerlaz;48.091448262;-4.263538123;France
29890;kerlouan;48.647791027;-4.378665518;France
29260;kernoues;48.593983392;-4.34459697;France
29860;kersaint plabennec;48.478849478;-4.362548193;France
29830;lampaul ploudalmezeau;48.553750107;-4.647873723;France
29800;landerneau;48.451106759;-4.264150685;France
29260;lesneven;48.579932223;-4.312932262;France
29390;leuhan;48.100578004;-3.778505893;France
29400;locmelar;48.450222544;-4.057921755;France
29470;loperhet;48.384149254;-4.313768727;France
29140;melgven;47.913039105;-3.841855789;France
29242;ouessant;48.460730638;-5.086013927;France
29760;penmarch;47.812348408;-4.341773283;France
29860;plabennec;48.49366393;-4.41949551;France
29410;pleyber christ;48.510673161;-3.871713177;France
29740;plobannalec lesconil;47.821008468;-4.228010061;France
29700;plomelin;47.935833793;-4.150094698;France
29710;ploneis;48.011116596;-4.209345829;France
29550;plonevez porzay;48.127499905;-4.239298599;France
29650;plouegat moysan;48.570137619;-3.616573238;France
29470;plougastel daoulas;48.360312232;-4.382679357;France
29217;plougonvelin;48.351092431;-4.718053472;France
29217;plougonvelin;48.351092431;-4.718053472;France
29810;ploumoguer;48.399748598;-4.715687528;France
29400;plouneventer;48.520903829;-4.208927124;France
29420;plouvorn;48.576884782;-4.02218014;France
29700;pluguffan;47.972204996;-4.187525044;France
29840;porspoder;48.498453995;-4.7541235;France
29800;la roche maurice;48.473430798;-4.19458795;France
29570;roscanvel;48.319042513;-4.558358697;France
29590;rosnoen;48.27137602;-4.19854421;France
29260;st meen;48.554758387;-4.258827846;France
29290;st renan;48.426041807;-4.62400497;France
29520;st thois;48.153395555;-3.906148338;France
29440;st vougay;48.588844328;-4.146285158;France
29640;scrignac;48.426574545;-3.668330915;France
29250;sibiril;48.66430783;-4.071763438;France
29260;tregarantec;48.549427953;-4.289530514;France
29720;treguennec;47.884821497;-4.339132034;France
29910;tregunc;47.838210908;-3.841064391;France
29450;le trehou;48.3938718;-4.129533872;France
29720;treogat;47.909598454;-4.341089103;France
29290;treouergat;48.494960385;-4.601867967;France
35250;aubigne;48.298830254;-1.630951186;France
35137;bedee;48.18675058;-1.950020714;France
35150;boistrudan;47.975500716;-1.397422293;France
35340;la bouexiere;48.174546254;-1.437026892;France
35330;bovel;47.956771612;-1.959768254;France
35370;brielles;48.011590508;-1.098540288;France
35260;cancale;48.683242622;-1.865333553;France
35150;chanteloup;47.954056451;-1.624807759;France
35410;chateaugiron;48.048968229;-1.474638706;France
35250;chevaigne;48.224446064;-1.636306894;France
35150;corps nuds;47.982426456;-1.5701610110000002;France
35320;crevin;47.930330451;-1.656788878;France
35113;domagne;48.067437398;-1.406221822;France
35130;drouges;47.902172396;-1.260200779;France
35120;epiniac;48.499724537;-1.703047179;France
35500;erbree;48.109336415;-1.116868389;France
35150;esse;47.947944684;-1.430520112;France
35111;la fresnais;48.587687476;-1.835208959;France
35580;goven;48.009791318;-1.839069242;France
35580;guichen;47.965347345;-1.790206811;France
35580;guignen;47.923420363;-1.861984663;France
35590;l hermitage;48.1221055;-1.816343302;France
35890;laille;47.967022301;-1.7139368190000002;France
35850;langan;48.236015015;-1.84518875;France
35550;lieuron;47.851918694;-1.929676391;France
35133;luitre dompierre;48.286812702;-1.134053358;France
35520;melesse;48.219361883;-1.68958172;France
35360;montauban de bretagne;48.204274062;-2.065450873;France
35290;muel;48.120061317;-2.162483977;France
35230;orgeres;47.985215896;-1.665760588;France
35320;pance;47.888672375;-1.642834545;France
35133;parigne;48.425640614;-1.197695447;France
35370;le pertre;48.034612373;-1.056081331;France
35320;le petit fougeray;47.927969263;-1.616225014;France
35550;pipriac;47.811361881;-1.937297429;France
35150;pire chance;48.013516794;-1.421499868;France
35680;pire chance;48.013516794;-1.421499868;France
35540;plerguer;48.528689836;-1.846075142;France
35500;poce les bois;48.115040393;-1.259135752;France
35650;le rheu;48.097273889;-1.781007436;France
35250;st aubin d aubigne;48.261935057;-1.600351602;France
35500;st aubin des landes;48.100366604;-1.291507241;France
35140;st aubin du cormier;48.258346134;-1.420952369;France
35630;st brieuc des iffs;48.303795006;-1.84330011;France
35134;ste colombe;47.895370125;-1.457512661;France
35133;st germain en cogles;48.397527708;-1.264843898;France
35220;st jean sur vilaine;48.121188134;-1.339791394;France
35800;st lunaire;48.620039988;-2.096788107;France
35500;st m herve;48.172504186;-1.111556071;France
35190;st pern;48.281246623;-1.983124129;France
35720;mesnil roc h;48.45801406;-1.8778414;France
35133;la selle en luitre;48.320559708;-1.150905597;France
35235;thorigne fouillard;48.156614494;-1.584439279;France
35460;le tiercent;48.350022963;-1.423469176;France
35380;treffendel;48.031645854;-2.008692214;France
35270;tremeheuc;48.438558826;-1.697374151;France
35450;val d ize;48.189822063;-1.305068773;France
35160;le verger;48.06581629;-1.936318065;France
35770;vern sur seiche;48.052832822;-1.605159583;France
35130;visseiche;47.96029489;-1.298477406;France
35150;amanlis;47.999806826;-1.496122011;France
35560;val couesnon;48.440079368;-1.46268206;France
35600;bains sur oust;47.712200336;-2.075624016;France
35680;bais;48.011079769;-1.305387481;France
35500;balaze;48.177906445;-1.183241566;France
35420;la bazouge du desert;48.44396455;-1.109672763;France
35830;betton;48.181255767;-1.646455875;France
35360;boisgervilly;48.166812207;-2.083578171;France
35270;bonnemain;48.471175498;-1.761334343;France
35320;la bosse de bretagne;47.868166289;-1.588805281;France
35230;bourgbarre;47.988624621;-1.622400821;France
35370;breal sous vitre;48.092529231;-1.060770881;France
35530;brece;48.110479219;-1.489810166;France
35330;les brulais;47.890718924;-2.056038453;France
35500;champeaux;48.13885915;-1.300822699;France
35330;la chapelle bouexic;47.937092981;-1.923024639;France
35360;la chapelle du lou du lac;48.21578004;-1.993519164;France
35660;la chapelle de brain;47.697573578;-1.93488095;France
35590;la chapelle thouarault;48.125188415;-1.858215357;France
35250;chasne sur illet;48.23539;-1.571415519;France
35220;chateaubourg;48.119808108;-1.40403902;France
35220;chateaubourg;48.119808108;-1.40403902;France
35133;le chatellier;48.425897;-1.245714576;France
35310;cintre;48.10859218;-1.885947268;France
35134;coesmes;47.872210783;-1.416270817;France
35270;combourg;48.408754722;-1.745342966;France
35500;cornille;48.082325504;-1.31384462;France
35320;la couyere;47.894155579;-1.501743431;France
35640;eance;47.82372125;-1.251937613;France
35370;etrelles;48.069743539;-1.215970424;France
35440;feins;48.328169248;-1.625908541;France
35850;geveze;48.213318833;-1.799006208;France
35140;gosne;48.250380555;-1.458664152;France
35350;la gouesniere;48.603006761;-1.887280109;France
35440;guipel;48.292447195;-1.723623456;France
35630;hede bazouges;48.302176978;-1.777738898;France
35630;hede bazouges;48.302176978;-1.777738898;France
35750;iffendic;48.113977658;-2.024155892;France
35450;livre sur changeon;48.227214855;-1.34848339;France
35560;marcille raoul;48.374837067;-1.61377678;France
35330;val d anast;47.900118581;-2.0223224;France
35450;mece;48.241175109;-1.286500505;France
35420;melle;48.484389875;-1.191082025;France
35480;guipry messac;47.821564405;-1.830472392;France
35480;guipry messac;47.821564405;-1.830472392;France
35520;la meziere;48.212650776;-1.750678342;France
35360;montauban de bretagne;48.204274062;-2.065450873;France
35120;mont dol;48.57083808;-1.758182893;France
35160;monterfil;48.060057611;-1.990377151;France
35760;montgermont;48.154003362;-1.717025903;France
35210;montreuil des landes;48.250872523;-1.227911983;France
35520;montreuil le gast;48.243954182;-1.720396071;France
35310;mordelles;48.085914654;-1.842661283;France
35680;moulins;48.008781973;-1.362902107;France
35410;nouvoitou;48.030580726;-1.5523454170000002;France
35740;pace;48.152674506;-1.777329248;France
35210;parce;48.271005707;-1.19468484;France
35470;plechatel;47.875174658;-1.734109442;France
35470;plechatel;47.875174658;-1.734109442;France
35137;pleumeleuc;48.183417782;-1.893568876;France
35290;quedillac;48.237792708;-2.143733987;France
35780;la richardais;48.609177009;-2.043645276;France
35850;romille;48.222420169;-1.878721428;France
35610;roz sur couesnon;48.596239636;-1.5932005020000002;France
35390;ste anne sur vilaine;47.734161793;-1.805152664;France
35800;st briac sur mer;48.615694771;-2.123852974;France
35460;maen roch;48.400636918;-1.345728525;France
35210;st christophe des bois;48.226697084;-1.236374731;France
35350;st coulomb;48.677237284;-1.921140398;France
35630;st gondran;48.268128154;-1.82537019;France
35750;st gonlay;48.113097851;-2.076230518;France
35430;st guinoux;48.580012533;-1.888639378;France
35140;rives du couesnon;48.284927722;-1.345743452;France
35480;st malo de phily;47.867841549;-1.805403488;France
35133;st sauveur des landes;48.346890049;-1.314272217;France
35580;st senoux;47.910002646;-1.790014588;France
35190;st thual;48.335636892;-1.931787345;France
35320;saulnieres;47.919206014;-1.57784156;France
35130;la selle guerchaise;47.942824585;-1.170410634;France
35620;teillay;47.807499789;-1.522451581;France
35680;vergeal;48.035926798;-1.255657068;France
35610;vieux viel;48.501362594;-1.55338729;France
35420;villamee;48.455676105;-1.219277675;France
35960;le vivier sur mer;48.59749784;-1.780929064;France
1640;l abergement de varey;46.009605679;5.428087796;France
1700;miribel;45.844720633;4.940785036;France
1600;ste euphemie;45.967185072;4.794836579;France
2600;faverolles;49.227271349;3.178334103;France
2130;fere en tardenois;49.187277312;3.511007738;France
2520;flavy le martel;49.705603427;3.194499251;France
2670;folembray;49.548888381;3.29298586;France
2110;fontaine notre dame;49.878652418;3.423737823;France
2820;goudelancourt les berrieux;49.494766075;3.85877033;France
2130;goussancourt;49.160730948;3.656562068;France
2420;gouy;49.998674251;3.264698012;France
2100;harly;49.841023015;3.334927867;France
2120;le herie la vieville;49.822170121;3.65430944;France
2720;homblieres;49.858033305;3.374775824;France
2420;joncourt;49.960319763;3.304155779;France
2000;laon;49.567890211;3.621152816;France
2210;latilly;49.15390518;3.311849174;France
2600;laversine;49.353100869;3.154391342;France
2420;lempire;49.994081474;3.174521128;France
2120;lesquielles st germain;49.931707094;3.6283017;France
2810;licy clignon;49.101907786;3.264399972;France
2500;logny les aubenton;49.832326253;4.219461116;France
2160;les septvallons;49.355509724;3.653403263;France
2160;les septvallons;49.355509724;3.653403263;France
2160;les septvallons;49.355509724;3.653403263;France
2350;marchais;49.584602966;3.8210668;France
2540;dhuys et morin en brie;48.905402633;3.506167879;France
2250;marcy sous marle;49.746054438;3.734232642;France
2140;marfontaine;49.80753818;3.763589709;France
2880;margival;49.43177536;3.405408387;France
2200;mercin et vaux;49.370904659;3.270105437;France
2270;mesbrecourt richecourt;49.710782951;3.537264285;France
2720;mesnil st laurent;49.829108064;3.364412575;France
2160;meurival;49.357502994;3.759691278;France
2200;missy aux bois;49.335246711;3.246829602;France
2880;missy sur aisne;49.385796988;3.438020223;France
2000;monampteuil;49.475773649;3.572850272;France
2420;villeret;49.949431615;3.188348987;France
3300;bost;46.183186219;3.506054851;France
3370;chamberat;46.414145052;2.425305932;France
3310;durdat larequille;46.253757407;2.6965459860000003;France
3380;lamaids;46.30421037;2.438940646;France
3330;louroux de bouble;46.229477916;2.971939752;France
3360;meaulne vitray;46.607916579;2.653376142;France
3340;mercy;46.451192652;3.524199825;France
3370;mesples;46.427807037;2.364382492;France
3340;montbeugny;46.528383737;3.474372053;France
3380;quinssaines;46.308981367;2.49418458;France
3390;st marcel en murat;46.322020306;3.005176423;France
3370;st palais;46.4400527;2.305500573;France
3380;treignat;46.348388202;2.351696057;France
3360;urcay;46.633978584;2.614392529;France
3320;le veurdre;46.742335128;3.04218025;France
3350;le vilhain;46.561418215;2.79286394;France
1990;chaneins;46.093517041;4.854300227;France
1750;crottet;46.283058978;4.877612001;France
1680;innimond;45.791574949;5.574649782;France
4700;oraison;43.911273496;5.924809757;France
4000;la robine sur galabre;44.192598994;6.230725886;France
1630;peron;46.191651696;5.919739776;France
1600;trevoux;45.941022518;4.770446779;France
6420;bairols;43.98717203;7.119553338;France
33810;ambes;45.011910591;-0.5490662;France
33460;arsac;44.988794007;-0.7009874580000001;France
33570;les artigues de lussac;44.972537096;-0.140373339;France
6400;cannes;43.552044875;7.004779118;France
33240;asques;44.948378078;-0.426184068;France
33240;val de virvee;45.020497008;-0.385203225;France
33760;baigneaux;44.724203729;-0.194158326;France
6470;entraunes;44.21459724;6.762868362;France
33530;bassens;44.908332121;-0.525573253;France
6460;escragnolles;43.729492659;6.783590869;France
33710;bayon sur gironde;45.043228388;-0.610155039;France
33830;belin beliet;44.486093168;-0.7863751670000001;France
33760;bellebat;44.739155885;-0.222495653;France
6440;luceram;43.901066039;7.352197638;France
33210;bieujac;44.538574094;-0.153516818;France
33380;biganos;44.660955515;-0.949173459;France
6420;marie;44.034521472;7.157739659;France
33390;blaye;45.127673453;-0.6697156780000001;France
33110;le bouscat;44.86595683;-0.603181889;France
33520;bruges;44.88881954;-0.600222459;France
6440;peillon;43.772891591;7.371900725;France
33650;cabanac et villagrains;44.591753054;-0.549867185;France
6470;peone;44.129970497;6.92137539;France
33420;cabara;44.830699601;-0.160931106;France
33140;cadaujac;44.746560224;-0.5294562890000001;France
33880;cambes;44.740690827;-0.46270465;France
33390;campugnan;45.183494717;-0.5607934410000001;France
33560;carbon blanc;44.902324943;-0.501307911;France
33210;castets et castillon;44.553570667;-0.130277292;France
33350;castillon la bataille;44.862580214;-0.027887343;France
33710;comps;45.066645924;-0.594226247;France
6450;st martin vesubie;44.102178266;7.302778686;France
33890;coubeyrac;44.783639944;0.052332805;France
6470;sauze;44.085380154;6.801119616;France
33760;courpiac;44.755047311;-0.185370117;France
33690;cours les bains;44.379366722;-0.006382088;France
33670;creon;44.770738376;-0.344001648;France
33620;cubnezais;45.073040854;-0.418962367;France
33350;doulezon;44.792400679;-0.000906525;France
33190;les esseintes;44.609479887;-0.065411264;France
6470;villeneuve d entraunes;44.121920142;6.781482107;France
33320;eysines;44.879331834;-0.6480549480000001;France
33370;fargues st hilaire;44.819372209;-0.440376886;France
33230;le fieu;45.055210298;-0.036000413;France
33190;fosses et baleyssac;44.597203669;0.050120116;France
33710;gauriac;45.06435568;-0.62946199;France
33420;genissac;44.860595398;-0.248843784;France
33890;gensac;44.794842091;0.084047195;France
33540;gornac;44.663326944;-0.183823018;France
33470;gujan mestras;44.59434956;-1.084100036;France
33890;juillac;44.814013004;0.054442334;France
33650;la brede;44.68015392;-0.537016601;France
33680;lacanau;44.983429981;-1.107642792;France
33680;lacanau;44.983429981;-1.107642792;France
33190;lamothe landerron;44.564997998;0.060902883;France
33620;lapouyade;45.111168061;-0.286330389;France
33360;latresne;44.790329495;-0.500394709;France
33850;leognan;44.719233311;-0.61497085;France
33500;libourne;44.91288169;-0.234787044;France
33310;lormont;44.876383837;-0.519548259;France
33570;lussac;44.966238128;-0.093448524;France
33460;margaux cantenac;45.034041222;-0.673880142;France
33127;martignas sur jalle;44.845092757;-0.7962831020000001;France
33760;martres;44.70709822;-0.168354496;France
33690;masseilles;44.402787632;-0.058784534;France
33570;montagne;44.932248316;-0.127354882;France
33570;montagne;44.932248316;-0.127354882;France
33190;montagoudin;44.580500797;0.005941629;France
33760;montignac;44.713230285;-0.217699933;France
33190;noaillac;44.516843296;-0.023538115;France
33410;omet;44.655317587;-0.286758423;France
33230;les peintures;45.065182085;-0.087302032;France
33490;le pian sur garonne;44.582291472;-0.216950151;France
33220;pineuilh;44.824232266;0.233511176;France
33820;pleine selve;45.327495392;-0.583361967;France
2000;filain;49.453080762;3.557821998;France
33190;pondaurat;44.532102558;-0.079661207;France
2140;fontaine les vervins;49.853646158;3.905140712;France
33210;preignac;44.570270307;-0.309062636;France
2590;foreste;49.805600253;3.095093377;France
33570;puisseguin;44.932374281;-0.063101929;France
2870;fourdrain;49.619097805;3.460502301;France
33210;pujols sur ciron;44.570660069;-0.352938212;France
2380;fresnes sous coucy;49.554871445;3.369998403;France
33580;le puy;44.659402202;0.060465424;France
2700;frieres faillouel;49.683662534;3.236250808;France
33210;roaillan;44.505505946;-0.285260809;France
2590;germaine;49.812186279;3.118500925;France
33350;ruch;44.773986899;-0.033703784;France
2360;grandrieux;49.72966534;4.187363568;France
33240;st andre de cubzac;44.995418855;-0.435569361;France
2210;grisolles;49.130139148;3.372242756;France
33220;st andre et appelles;44.810442176;0.199713337;France
2190;villeneuve sur aisne;49.439464546;3.971279151;France
33220;st avit st nazaire;44.848115112;0.27510583;France
2190;villeneuve sur aisne;49.439464546;3.971279151;France
33820;val de livenne;45.275861914;-0.50810939;France
2510;hannapes;49.977699449;3.613847906;France
33880;st caprais de bordeaux;44.75393443;-0.428042197;France
2140;haution;49.871967532;3.826466676;France
33330;st christophe des bardes;44.898069995;-0.119794896;France
2250;housset;49.796174252;3.695398772;France
33910;st ciers d abzac;45.03549576;-0.288731285;France
2510;iron;49.950529536;3.665602676;France
33180;st estephe;45.254305868;-0.7708544940000001;France
2240;itancourt;49.804017678;3.349629459;France
33330;st etienne de lisse;44.880789805;-0.094589743;France
2220;jouaignes;49.293513481;3.528132179;France
33390;st genes de blaye;45.161659293;-0.668238722;France
2160;jumigny;49.409180604;3.724825741;France
33240;st genes de fronsac;45.026555251;-0.346156059;France
2880;laffaux;49.449299493;3.429628175;France
33750;st germain du puch;44.851978419;-0.334043572;France
2140;laigny;49.862974567;3.861098702;France
33240;st gervais;45.016927876;-0.466572673;France
2150;lappion;49.589581702;3.964131494;France
33190;st hilaire de la noaille;44.603365851;0.005532804;France
2600;largny sur automne;49.261259831;3.054198986;France
33330;st hippolyte;44.874068228;-0.12166454;France
2100;lesdins;49.904508544;3.314114943;France
33420;st jean de blaignac;44.809646653;-0.131419151;France
2880;leury;49.427095186;3.341584039;France
33330;st laurent des combes;44.873952914;-0.138438207;France
2160;les septvallons;49.355509724;3.653403263;France
33210;st loubert;44.553624341;-0.168828065;France
2190;lor;49.529744638;4.055562974;France
33350;st magne de castillon;44.856556465;-0.073891665;France
2600;louatre;49.252713865;3.242009121;France
33540;st martin du puy;44.673686973;-0.035729165;France
2400;lucy le bocage;49.055156513;3.275952045;France
33230;st medard de guizieres;45.01035138;-0.070079441;France
2140;lugny;49.78281171;3.812841426;France
33126;st michel de fronsac;44.92493879;-0.303326831;France
2220;maast et violaine;49.293920123;3.456919476;France
33720;st michel de rieufret;44.624363529;-0.441337722;France
2120;macquigny;49.873044498;3.570487104;France
33190;st michel de lapujade;44.588008612;0.079047689;France
2160;maizy;49.377147017;3.716176184;France
33210;st pierre de mons;44.545191263;-0.212895391;France
2120;malzy;49.92109051;3.730257386;France
33350;ste radegonde;44.803228858;0.023563617;France
2130;mareuil en dole;49.24194242;3.561153054;France
33920;st savin;45.163781374;-0.441232385;France
2470;marizy st mard;49.182338371;3.228445813;France
33180;st seurin de cadourne;45.29335391;-0.787897257;France
2120;marly gomont;49.891556075;3.78446274;France
33660;st seurin sur l isle;45.010886773;-0.001290839;France
2860;martigny courpierre;49.490370982;3.686704883;France
33190;st seve;44.607188886;-0.024458807;France
2110;molain;50.032755559;3.532996816;France
33580;st sulpice de guilleragues;44.629564065;0.046998036;France
2270;monceau les leups;49.661496724;3.484865638;France
33350;ste terre;44.833640486;-0.121176238;France
2840;monceau le waast;49.622081574;3.717251685;France
33350;les salles de castillon;44.91421241;0.005799329;France
2120;monceau sur oise;49.909754425;3.699332236;France
33710;samonac;45.071072559;-0.571241239;France
2820;montaigu;49.553142816;3.8442636;France
33680;saumos;44.912530293;-1.005479604;France
33670;la sauve;44.763111379;-0.312046088;France
33124;savignac;44.514608079;-0.108573547;France
33690;sendets;44.42698009;-0.093953914;France
33400;talence;44.805883691;-0.591187687;France
33570;tayac;44.960798108;-0.022973707;France
33680;le temple;44.863598158;-0.959024992;France
33115;la teste de buch;44.558062583;-1.174757003;France
33115;la teste de buch;44.558062583;-1.174757003;France
33260;la teste de buch;44.558062583;-1.174757003;France
33620;tizac de lapouyade;45.070396159;-0.314217285;France
33870;vayres;44.890711303;-0.326570176;France
33590;vensac;45.3992136;-1.074533072;France
33550;villenave de rions;44.69009353;-0.339853559;France
33140;villenave d ornon;44.773394948;-0.5582972190000001;France
33710;villeneuve;45.081365843;-0.640159665;France
8600;charnois;50.102377505;4.831635488;France
8600;fromelennes;50.115112288;4.864363634;France
2340;la ville aux bois les dizy;49.662462116;3.981701279;France
8600;landrichamps;50.079357184;4.82795841;France
3340;bessay sur allier;46.450979711;3.3672881070000003;France
3360;braize;46.658534328;2.654038373;France
3350;cerilly;46.626484448;2.808997489;France
3390;chappes;46.382843064;2.944160519;France
8700;nouzonville;49.820101987;4.753687576;France
3320;chateau sur allier;46.781670363;2.987525088;France
3300;molles;46.115285061;3.556278469;France
3390;montmarault;46.320473034;2.9522688610000003;France
3330;naves;46.17601686;3.116104515;France
3390;st bonnet de four;46.315050675;2.904711771;France
3300;st etienne de vicq;46.172970982;3.536469886;France
3340;st gerand de vaux;46.384068413;3.407137028;France
3390;st priest en murat;46.355833552;2.902376136;France
3390;sazeret;46.347144616;2.969314909;France
3330;valignat;46.174565446;3.077733671;France
3390;vernusse;46.260203434;2.971517745;France
4000;digne les bains;44.090710201;6.235848586;France
4000;la javie;44.197120293;6.322251467;France
4000;la robine sur galabre;44.192598994;6.230725886;France
33120;arcachon;44.653412436;-1.174977983;France
4000;la robine sur galabre;44.192598994;6.230725886;France
33240;val de virvee;45.020497008;-0.385203225;France
4000;la robine sur galabre;44.192598994;6.230725886;France
33190;bassanne;44.560485975;-0.093133565;France
33230;bayas;45.06769966;-0.209476132;France
33130;begles;44.801902738;-0.54826001;France
33410;beguey;44.649226183;-0.325622665;France
33750;beychac et caillau;44.872103333;-0.372117033;France
33340;blaignan prignac;45.320745678;-0.8869333880000001;France
33540;blasimon;44.750179193;-0.089254536;France
33670;blesignac;44.777152861;-0.255255027;France
33800;bordeaux;44.857621613;-0.5733793060000001;France
33190;bourdelles;44.558879161;0.005180532;France
33710;bourg;45.040056169;-0.547355624;France
33113;bourideys;44.357490739;-0.472274022;France
33820;braud et st louis;45.255304093;-0.66595297;France
33240;cadillac en fronsadais;44.962575641;-0.373457501;France
33660;camps sur l isle;45.016294402;-0.035509907;France
33220;caplong;44.767303471;0.150196855;France
33410;cardan;44.681906956;-0.321564404;France
33390;cars;45.128255242;-0.617305603;France
33390;cartelegue;45.191338202;-0.578084426;France
33480;castelnau de medoc;45.007405934;-0.812984518;France
33210;castets et castillon;44.553570667;-0.130277292;France
33720;cerons;44.627524724;-0.340441513;France
33610;cestas;44.723888442;-0.727104453;France
33250;cissac medoc;45.220591475;-0.848169173;France
33580;coutures;44.652320786;0.031159655;France
33750;croignon;44.821430644;-0.343354941;France
33430;cudos;44.378000298;-0.188698895;France
33670;cursan;44.795758989;-0.334854607;France
33420;dardenac;44.783834286;-0.240846725;France
33220;eynesse;44.819741037;0.149121428;France
33190;floudes;44.570101513;-0.062801798;France
33760;frontenac;44.729760797;-0.144586511;France
33410;gabarnac;44.616691367;-0.26255517;France
33133;galgon;44.990082989;-0.276279667;France
33350;gardegan et tourtirac;44.894219351;-0.01654165;France
33660;gours;44.997953686;0.025944666;France
33170;gradignan;44.77081901;-0.616655831;France
33125;hostens;44.485104422;-0.656602154;France
33990;hourtin;45.180862572;-1.065066695;France
33590;jau dignac et loirac;45.433412207;-0.936323265;France
33460;labarde;45.014289392;-0.640473988;France
33760;ladaux;44.703411198;-0.246737457;France
33124;lados;44.46913158;-0.136580244;France
33240;la lande de fronsac;44.984185751;-0.380212013;France
33620;laruscade;45.124074393;-0.344188707;France
33950;lege cap ferret;44.761485296;-1.192428304;France
33550;lestiac sur garonne;44.691935203;-0.378277006;France
33370;loupes;44.810174322;-0.391090293;France
33240;lugon et l ile du carnay;44.952542665;-0.355403477;France
6470;beuil;44.108478227;6.972218344;France
33830;lugos;44.469265837;-0.913978649;France
6410;biot;43.628007144;7.08335122;France
33460;margaux cantenac;45.034041222;-0.673880142;France
33220;margueron;44.766188091;0.256349838;France
33430;marimbault;44.409664535;-0.258270535;France
33650;martillac;44.715472131;-0.557049672;France
33540;mauriac;44.746663558;-0.024326413;France
33700;merignac;44.832312873;-0.6818610390000001;France
33570;montagne;44.932248316;-0.127354882;France
33350;mouliets et villemartin;44.833507912;-0.021780006;France
33480;moulis en medoc;45.052534181;-0.786268473;France
6470;entraunes;44.21459724;6.762868362;France
33410;mourens;44.645331491;-0.211105228;France
33750;nerigean;44.842928594;-0.285152892;France
33550;paillet;44.684489663;-0.360819917;France
33290;parempuyre;44.953867213;-0.580425556;France
33790;pellegrue;44.738113848;0.095372369;France
6420;isola;44.187513052;7.074938673;France
33680;le porge;44.866985698;-1.140667912;France
33640;portets;44.681336477;-0.425794793;France
6440;luceram;43.901066039;7.352197638;France
33670;le pout;44.804582076;-0.357789938;France
33710;prignac et marcamps;45.025058009;-0.496054639;France
33350;pujols;44.806649235;-0.033068495;France
6440;peille;43.806648629;7.411504042;France
33190;puybarban;44.547827391;-0.068966292;France
6470;peone;44.129970497;6.92137539;France
33220;riocaud;44.750756215;0.20330309;France
33126;la riviere;44.938210537;-0.31619513;France
33670;sadirac;44.782655641;-0.390150339;France
33390;st androny;45.201654101;-0.686494484;France
33790;st antoine du queyret;44.762361813;0.008997155;France
33660;st antoine sur l isle;45.046800367;0.045592604;France
33160;st aubin de medoc;44.9333352;-0.748299991;France
33340;st christoly medoc;45.366397667;-0.81278163;France
33570;st cibard;44.93853136;-0.023007992;France
33820;st ciers sur gironde;45.299810336;-0.668950316;France
33430;st come;44.424128995;-0.173965612;France
33410;ste croix du mont;44.597952438;-0.271915455;France
6450;utelle;43.927546341;7.238821475;France
33580;st ferme;44.695389754;0.062124251;France
33490;ste foy la longue;44.61558503;-0.142499701;France
33580;ste gemme;44.618587255;0.073358979;France
6450;venanson;44.041650523;7.238730977;France
33920;st girons d aiguevives;45.146117567;-0.538015941;France
33540;st hilaire du bois;44.661841978;-0.074759777;France
33250;st julien beychevelle;45.157259241;-0.7366274930000001;France
33240;st laurent d arce;45.042758134;-0.46623845;France
6430;la brigue;44.071691811;7.651378687;France
33440;st louis de montferrand;44.957757562;-0.533076455;France
33910;st martin de laye;45.033180228;-0.232580373;France
33910;st martin du bois;45.02027323;-0.259557789;France
33650;st medard d eyrans;44.711207568;-0.509272426;France
33160;st medard en jalles;44.88337539;-0.784269206;France
33840;st michel de castelnau;44.289646255;-0.086682843;France
33390;st paul;45.14991058;-0.590491646;France
33710;st seurin de bourg;45.051616922;-0.582043649;France
33330;st sulpice de faleyrens;44.861439275;-0.187934881;France
33540;st sulpice de pommiers;44.675893279;-0.113470856;France
33450;st sulpice et cameyrac;44.900950062;-0.386108259;France
33710;st trojan;45.089627441;-0.580876144;France
